AcadYear,StuNo,Active,Activedate,CreatedDate
18,1806506,Y,09/09/2018,28/08/2018
18,1706556,Y,30/08/2018,28/08/2018
18,1800018,Y,04/09/2018,28/08/2018
18,1802628,Y,15/09/2018,28/08/2018
18,1800020,Y,30/08/2018,28/08/2018
18,1705707,Y,17/09/2018,28/08/2018
18,1800014,Y,03/09/2018,28/08/2018
18,1702942,Y,18/09/2018,28/08/2018
18,1705118,Y,20/09/2018,28/08/2018
18,1704346,Y,02/09/2018,28/08/2018
18,1800021,Y,17/09/2018,28/08/2018
18,1802616,Y,20/09/2018,28/08/2018
18,1800193,Y,25/09/2018,28/08/2018
18,1704233,Y,04/09/2018,28/08/2018
18,1703093,Y,12/09/2018,28/08/2018
18,1703594,Y,18/10/2018,28/08/2018
18,1703545,Y,01/09/2018,28/08/2018
18,1703397,Y,30/08/2018,28/08/2018
18,1704841,Y,03/09/2018,28/08/2018
18,1802197,Y,09/09/2019,28/08/2018
18,1801958,Y,03/09/2018,28/08/2018
18,1800371,Y,14/09/2018,28/08/2018
18,1801966,Y,30/08/2018,28/08/2018
18,1801978,Y,05/09/2018,28/08/2018
18,1800353,Y,03/09/2018,28/08/2018
18,1802016,Y,04/09/2018,28/08/2018
18,1802064,Y,04/09/2018,28/08/2018
18,1802077,Y,10/09/2018,28/08/2018
18,1800263,Y,26/09/2018,28/08/2018
18,1802097,Y,03/09/2018,28/08/2018
18,1802366,Y,02/09/2018,28/08/2018
18,1802107,Y,25/09/2018,28/08/2018
18,1802542,Y,02/09/2018,28/08/2018
18,1800212,Y,01/09/2018,28/08/2018
18,1701435,Y,24/09/2018,28/08/2018
18,1802363,Y,19/09/2018,28/08/2018
18,1702909,Y,01/09/2018,28/08/2018
18,1802443,Y,20/09/2018,28/08/2018
18,1800076,Y,05/09/2018,28/08/2018
18,1802499,Y,06/09/2018,28/08/2018
18,1800052,Y,31/08/2018,28/08/2018
18,1802521,Y,01/09/2018,28/08/2018
18,1802538,Y,17/09/2018,28/08/2018
18,1800232,Y,03/09/2018,28/08/2018
18,1803278,Y,03/09/2018,28/08/2018
18,1802693,Y,02/09/2018,28/08/2018
18,1803021,Y,10/09/2018,28/08/2018
18,1803026,Y,07/09/2018,28/08/2018
18,1804614,Y,06/09/2018,28/08/2018
18,1804840,Y,09/09/2018,28/08/2018
18,1803125,Y,01/09/2018,28/08/2018
18,1806101,Y,10/09/2018,28/08/2018
18,1803179,Y,04/09/2018,28/08/2018
18,1803192,Y,10/09/2018,28/08/2018
18,1803214,Y,31/08/2018,28/08/2018
18,1803329,Y,13/09/2018,28/08/2018
18,1803275,Y,03/09/2018,28/08/2018
18,1802447,Y,10/09/2018,28/08/2018
18,1803282,Y,03/09/2018,28/08/2018
18,1806629,Y,17/09/2018,28/08/2018
18,00351405,Y,10/09/2018,28/08/2018
18,1406852,Y,10/09/2018,28/08/2018
18,1505600,Y,03/09/2018,28/08/2018
18,1703890,Y,04/09/2018,28/08/2018
18,1704193,Y,19/09/2018,28/08/2018
18,1803329,Y,13/09/2018,28/08/2018
18,1803338,Y,27/09/2018,28/08/2018
18,1706081,Y,31/08/2018,28/08/2018
18,1700627,Y,14/09/2018,28/08/2018
18,1701158,Y,13/09/2018,28/08/2018
18,1802653,Y,25/09/2018,28/08/2018
18,1802654,Y,20/09/2018,28/08/2018
18,1702057,Y,26/09/2018,28/08/2018
18,1701930,Y,30/08/2018,28/08/2018
18,1701871,Y,31/08/2018,28/08/2018
18,1701785,Y,26/09/2018,28/08/2018
18,1800382,Y,01/09/2018,28/08/2018
18,1802696,Y,30/08/2018,28/08/2018
18,1801567,,,28/08/2018
18,1802731,Y,16/09/2018,28/08/2018
18,1802987,Y,11/09/2018,28/08/2018
18,1701175,Y,15/09/2018,28/08/2018
18,1802640,Y,04/09/2018,28/08/2018
18,1701112,Y,04/09/2018,28/08/2018
18,1802757,Y,22/09/2018,28/08/2018
18,1801688,Y,11/09/2018,28/08/2018
18,1802784,Y,16/09/2018,28/08/2018
18,1801205,Y,01/09/2018,28/08/2018
18,1800628,Y,30/08/2018,28/08/2018
18,1800630,Y,03/09/2018,28/08/2018
18,1802932,Y,04/09/2018,28/08/2018
18,1802958,Y,26/09/2018,28/08/2018
18,1802097,Y,03/09/2018,28/08/2018
18,1802743,Y,26/09/2018,28/08/2018
18,1805942,Y,29/08/2018,28/08/2018
18,1806064,Y,01/10/2018,28/08/2018
18,1706347,Y,06/09/2018,28/08/2018
18,1805782,Y,10/09/2018,28/08/2018
18,1700427,Y,02/09/2018,28/08/2018
18,1805810,Y,29/08/2018,28/08/2018
18,1601348,Y,06/09/2018,28/08/2018
18,1600552,Y,04/09/2018,28/08/2018
18,1503643,Y,31/08/2018,28/08/2018
18,1501146,Y,03/09/2018,28/08/2018
18,1404233,Y,04/09/2018,28/08/2018
18,1805753,Y,03/09/2018,28/08/2018
18,1402176,Y,31/08/2018,28/08/2018
18,1800557,Y,11/09/2018,28/08/2018
18,1805971,,,28/08/2018
18,1301323,Y,05/09/2018,28/08/2018
18,1301096,Y,30/08/2018,28/08/2018
18,1006523,Y,11/09/2018,28/08/2018
18,0500928,Y,11/09/2018,28/08/2018
18,1800593,Y,30/08/2018,28/08/2018
18,1800603,Y,12/09/2018,28/08/2018
18,1800605,Y,05/09/2018,28/08/2018
18,1806054,Y,02/09/2018,28/08/2018
18,1801711,Y,05/09/2018,28/08/2018
18,1402204,Y,10/09/2018,28/08/2018
18,1805576,Y,11/09/2018,28/08/2018
18,1802091,Y,01/09/2018,28/08/2018
18,1802092,Y,03/09/2018,28/08/2018
18,1803536,Y,03/09/2018,28/08/2018
18,1803611,Y,29/08/2018,28/08/2018
18,1801195,Y,10/09/2018,28/08/2018
18,1800750,Y,03/09/2018,28/08/2018
18,1800748,Y,10/09/2018,28/08/2018
18,1805510,,,28/08/2018
18,1800596,Y,03/09/2018,28/08/2018
18,1800575,Y,03/09/2018,28/08/2018
18,1706688,Y,06/09/2018,28/08/2018
18,1805574,Y,11/09/2018,28/08/2018
18,1806071,Y,29/08/2018,28/08/2018
18,1800504,Y,30/08/2018,28/08/2018
18,1800451,Y,01/09/2018,28/08/2018
18,1800447,Y,03/09/2018,28/08/2018
18,1805682,Y,01/09/2018,28/08/2018
18,1805685,Y,11/09/2018,28/08/2018
18,1805688,Y,06/09/2018,28/08/2018
18,1800388,Y,07/09/2018,28/08/2018
18,1800348,Y,31/08/2018,28/08/2018
18,1800006,Y,03/09/2018,28/08/2018
18,1805720,Y,31/08/2018,28/08/2018
18,1800574,Y,11/09/2018,28/08/2018
18,1801422,Y,08/09/2018,28/08/2018
18,1800628,Y,30/08/2018,28/08/2018
18,1801159,Y,30/08/2018,28/08/2018
18,1801197,,,28/08/2018
18,1801216,Y,03/09/2018,28/08/2018
18,1801225,Y,01/09/2018,28/08/2018
18,1801241,Y,13/09/2018,28/08/2018
18,1801243,Y,03/09/2018,28/08/2018
18,1801262,Y,17/09/2018,28/08/2018
18,1801268,Y,03/09/2018,28/08/2018
18,1801269,Y,02/09/2018,28/08/2018
18,1802346,Y,04/09/2018,28/08/2018
18,1801300,Y,01/09/2018,28/08/2018
18,1802391,Y,03/09/2018,28/08/2018
18,1801484,Y,25/09/2018,28/08/2018
18,1801563,Y,31/08/2018,28/08/2018
18,1801590,Y,15/09/2018,28/08/2018
18,1806243,Y,03/09/2018,28/08/2018
18,1801736,Y,18/09/2018,28/08/2018
18,1801782,Y,31/08/2018,28/08/2018
18,1801811,Y,02/09/2018,28/08/2018
18,1801823,Y,04/09/2018,28/08/2018
18,1801855,Y,22/09/2018,28/08/2018
18,1801874,Y,04/09/2018,28/08/2018
18,1801288,Y,03/09/2018,28/08/2018
18,1806409,Y,01/09/2018,28/08/2018
18,1806094,Y,05/09/2018,28/08/2018
18,1800630,Y,03/09/2018,28/08/2018
18,1800698,Y,18/09/2018,28/08/2018
18,1800737,Y,05/09/2018,28/08/2018
18,1806186,Y,11/09/2018,28/08/2018
18,1806187,Y,03/09/2018,28/08/2018
18,1806204,Y,11/09/2018,28/08/2018
18,1800790,Y,10/09/2018,28/08/2018
18,1800818,Y,12/09/2018,28/08/2018
18,1800832,Y,05/09/2018,28/08/2018
18,1801071,Y,02/09/2018,28/08/2018
18,1800866,Y,24/09/2018,28/08/2018
18,1800420,Y,03/09/2018,28/08/2018
18,1806398,,,28/08/2018
18,1801649,Y,25/09/2018,28/08/2018
18,1706142,,,28/08/2018
18,1806445,Y,31/08/2018,28/08/2018
18,0104924,Y,30/08/2018,28/08/2018
18,1800910,Y,03/09/2018,28/08/2018
18,1800932,Y,06/09/2018,28/08/2018
18,1800941,Y,01/09/2018,28/08/2018
18,1800946,Y,31/08/2018,28/08/2018
18,1803855,Y,05/09/2018,28/08/2018
18,1800862,Y,11/09/2018,28/08/2018
18,1804478,Y,10/09/2018,28/08/2018
18,1804030,Y,16/09/2018,28/08/2018
18,1805426,Y,13/09/2018,28/08/2018
18,1805216,Y,31/08/2018,28/08/2018
18,1804041,Y,23/09/2018,28/08/2018
18,1803492,Y,18/09/2018,28/08/2018
18,1803478,Y,17/09/2018,28/08/2018
18,1802938,Y,01/09/2018,28/08/2018
18,1804188,Y,03/09/2018,28/08/2018
18,1803891,Y,26/09/2018,28/08/2018
18,1806802,Y,24/09/2018,28/08/2018
18,1805144,Y,18/09/2018,28/08/2018
18,1804244,Y,02/09/2018,28/08/2018
18,1804258,Y,20/09/2018,28/08/2018
18,1805106,Y,13/09/2018,28/08/2018
18,1804263,Y,27/09/2018,28/08/2018
18,1804157,Y,22/09/2018,28/08/2018
18,1803413,Y,10/09/2018,28/08/2018
18,1803832,Y,04/09/2018,28/08/2018
18,1805629,Y,18/09/2018,28/08/2018
18,1803165,Y,05/09/2018,28/08/2018
18,1803873,Y,03/09/2018,28/08/2018
18,1803196,Y,13/09/2018,28/08/2018
18,1805501,Y,25/09/2018,28/08/2018
18,1805427,Y,10/09/2018,28/08/2018
18,1805488,,,28/08/2018
18,1803974,Y,04/09/2018,28/08/2018
18,1803925,Y,12/09/2018,28/08/2018
18,1803424,Y,10/09/2018,28/08/2018
18,1805487,Y,25/09/2018,28/08/2018
18,1805462,Y,10/09/2018,28/08/2018
18,1803932,Y,02/09/2018,28/08/2018
18,1805458,Y,17/09/2018,28/08/2018
18,1805077,Y,22/09/2018,28/08/2018
18,1803886,Y,12/09/2018,28/08/2018
18,1804415,,,28/08/2018
18,1805081,Y,14/09/2018,28/08/2018
18,1700699,Y,10/09/2018,28/08/2018
18,1804693,Y,06/09/2018,28/08/2018
18,1804667,Y,31/08/2018,28/08/2018
18,1804666,Y,31/08/2018,28/08/2018
18,1804647,Y,26/09/2018,28/08/2018
18,1803461,Y,29/08/2018,28/08/2018
18,1804614,Y,06/09/2018,28/08/2018
18,1804753,Y,31/08/2018,28/08/2018
18,1804545,Y,24/09/2018,28/08/2018
18,1804532,Y,23/09/2018,28/08/2018
18,1804429,Y,25/09/2018,28/08/2018
18,1804498,Y,22/09/2018,28/08/2018
18,1804453,Y,05/09/2018,28/08/2018
18,1804456,Y,04/09/2018,28/08/2018
18,1804486,Y,01/10/2018,28/08/2018
18,1806020,Y,31/08/2018,28/08/2018
18,1604122,Y,20/09/2018,28/08/2018
18,1805189,Y,03/09/2018,28/08/2018
18,1804362,Y,17/09/2018,28/08/2018
18,1804368,Y,02/09/2018,28/08/2018
18,1804371,Y,18/09/2018,28/08/2018
18,1805010,Y,03/09/2018,28/08/2018
18,1804905,Y,02/09/2018,28/08/2018
18,1805405,,,28/08/2018
18,1804908,Y,31/08/2018,28/08/2018
18,1804279,Y,21/09/2018,28/08/2018
18,1804967,Y,14/09/2018,28/08/2018
18,1804840,Y,09/09/2018,28/08/2018
18,1804826,Y,03/09/2018,28/08/2018
18,1804812,Y,27/09/2018,28/08/2018
18,1804808,Y,01/09/2018,28/08/2018
18,1804789,Y,03/09/2018,28/08/2018
18,1804786,Y,04/09/2018,28/08/2018
18,1804904,Y,14/09/2018,28/08/2018
18,1805896,Y,22/09/2018,28/08/2018
18,1803745,Y,22/09/2018,28/08/2018
18,1801443,Y,30/08/2018,28/08/2018
18,1802447,Y,10/09/2018,28/08/2018
18,1805930,Y,01/09/2018,28/08/2018
18,1803667,Y,04/09/2018,28/08/2018
18,1803715,Y,26/09/2018,28/08/2018
18,1802500,Y,30/08/2018,28/08/2018
18,1805767,Y,09/09/2018,28/08/2018
18,1805993,Y,03/09/2018,28/08/2018
18,1805827,Y,01/09/2018,28/08/2018
18,1805809,Y,05/09/2018,28/08/2018
18,1805821,Y,03/09/2018,28/08/2018
18,1806018,Y,07/09/2018,28/08/2018
18,1803610,Y,28/09/2018,28/08/2018
18,1806019,Y,09/09/2019,28/08/2018
18,1803576,Y,13/09/2018,28/08/2018
18,1805648,Y,19/09/2018,28/08/2018
18,1803805,Y,17/09/2018,28/08/2018
18,1803806,Y,04/09/2018,28/08/2018
18,1803689,Y,04/09/2018,28/08/2018
18,1803519,Y,26/09/2018,28/08/2018
18,1800691,Y,31/08/2018,28/08/2018
18,1803506,Y,01/09/2018,28/08/2018
18,1803547,Y,17/09/2018,28/08/2018
18,1806101,Y,10/09/2018,28/08/2018
18,1503013,Y,19/09/2018,28/08/2018
18,1805655,Y,26/09/2018,28/08/2018
18,1803556,Y,16/09/2018,28/08/2018
18,1605524,Y,25/09/2018,28/08/2018
18,1803403,Y,03/09/2018,28/08/2018
18,1802739,Y,20/09/2018,28/08/2018
18,1802698,Y,10/09/2018,28/08/2018
18,1805693,Y,29/08/2018,28/08/2018
18,1803826,Y,25/09/2018,28/08/2018
18,1806810,Y,19/09/2018,28/08/2018
18,1806619,Y,30/10/2018,28/08/2018
18,1806566,,,28/08/2018
18,1806568,Y,18/09/2018,28/08/2018
18,1806556,Y,16/09/2018,28/08/2018
18,1806573,,,28/08/2018
18,1806581,Y,06/09/2018,28/08/2018
18,1806617,Y,30/10/2018,28/08/2018
18,1806618,,,28/08/2018
18,1806585,Y,06/09/2018,28/08/2018
18,1806595,Y,06/09/2018,28/08/2018
18,1806620,Y,04/09/2018,28/08/2018
18,1108003,Y,06/09/2018,28/08/2018
18,1806596,Y,06/09/2018,28/08/2018
18,0703763,Y,06/09/2018,28/08/2018
18,1806554,,,28/08/2018
18,1806597,Y,06/09/2018,28/08/2018
18,1806591,Y,06/09/2018,28/08/2018
18,1806586,Y,06/09/2018,28/08/2018
18,1806555,Y,04/09/2018,28/08/2018
18,1806600,Y,06/09/2018,28/08/2018
18,1806599,Y,06/09/2018,28/08/2018
18,1806598,Y,06/09/2018,28/08/2018
18,1806594,Y,06/09/2018,28/08/2018
18,1805979,Y,17/09/2018,28/08/2018
18,1806593,Y,06/09/2018,28/08/2018
18,1806592,Y,06/09/2018,28/08/2018
18,1806590,Y,06/09/2018,28/08/2018
18,1806589,Y,06/09/2018,28/08/2018
18,1806582,Y,06/09/2018,28/08/2018
18,1806587,Y,06/09/2018,28/08/2018
18,1806553,Y,06/09/2018,28/08/2018
18,1806583,Y,06/09/2018,28/08/2018
18,1806604,Y,28/09/2018,28/08/2018
18,1806548,Y,30/10/2018,28/08/2018
18,1806580,Y,06/09/2018,28/08/2018
18,1806550,Y,30/10/2018,28/08/2018
18,1806551,Y,11/09/2018,28/08/2018
18,1806579,Y,06/09/2018,28/08/2018
18,1806578,Y,06/09/2018,28/08/2018
18,1806552,,,28/08/2018
18,1806577,Y,06/09/2018,28/08/2018
18,1806576,Y,13/09/2018,28/08/2018
18,1806588,Y,06/09/2018,28/08/2018
18,1806800,Y,16/09/2019,28/08/2018
18,1101323,,,28/08/2018
18,1003658,,,28/08/2018
18,93D24292,Y,05/09/2018,28/08/2018
18,1001205,,,28/08/2018
18,1401320,Y,06/09/2018,28/08/2018
18,0100582,,,28/08/2018
18,0700588,Y,11/09/2018,28/08/2018
18,1806797,Y,30/10/2018,28/08/2018
18,1806271,Y,28/09/2018,28/08/2018
18,1806137,Y,24/09/2018,28/08/2018
18,1806031,Y,01/10/2018,28/08/2018
18,1805592,Y,28/09/2018,28/08/2018
18,0406110,,,28/08/2018
18,1805535,Y,06/09/2018,28/08/2018
18,1804120,Y,02/09/2018,28/08/2018
18,1802024,Y,10/09/2018,28/08/2018
18,1702093,Y,25/09/2018,28/08/2018
18,1802450,Y,08/09/2018,28/08/2018
18,1804385,Y,14/09/2018,28/08/2018
18,1806454,,,28/08/2018
18,1802897,Y,16/09/2018,28/08/2018
18,1804651,Y,21/09/2018,28/08/2018
18,1802086,Y,17/09/2018,28/08/2018
18,1801385,Y,11/09/2018,28/08/2018
18,1801977,Y,17/09/2018,28/08/2018
18,1801391,Y,11/09/2018,28/08/2018
18,1806657,Y,03/09/2018,28/08/2018
18,1803250,Y,30/08/2018,28/08/2018
18,1804042,Y,17/09/2018,28/08/2018
18,1806679,Y,16/09/2018,28/08/2018
18,1806454,,,28/08/2018
18,1804006,Y,30/08/2018,29/08/2018
18,1803852,Y,12/09/2018,29/08/2018
18,1803976,Y,09/09/2019,29/08/2018
18,1803844,Y,23/09/2018,29/08/2018
18,1803963,Y,05/09/2018,29/08/2018
18,1803945,Y,13/09/2018,29/08/2018
18,1801089,Y,01/09/2018,29/08/2018
18,1801110,Y,16/09/2018,29/08/2018
18,1803913,Y,20/09/2018,29/08/2018
18,1801142,Y,09/10/2018,29/08/2018
18,1803784,Y,03/09/2018,29/08/2018
18,1804440,Y,17/09/2018,29/08/2018
18,1801212,Y,05/09/2018,29/08/2018
18,1804438,Y,23/09/2018,29/08/2018
18,1803793,Y,04/09/2018,29/08/2018
18,1800554,Y,01/09/2018,29/08/2018
18,1804417,Y,19/09/2018,29/08/2018
18,1804422,Y,10/09/2018,29/08/2018
18,1801126,Y,13/09/2018,29/08/2018
18,1804252,Y,05/09/2018,29/08/2018
18,1804373,Y,18/09/2018,29/08/2018
18,1800905,Y,30/08/2018,29/08/2018
18,1803604,Y,12/09/2018,29/08/2018
18,1802066,Y,11/09/2018,29/08/2018
18,1804692,Y,17/09/2018,29/08/2018
18,1804348,Y,08/09/2018,29/08/2018
18,1800871,Y,04/09/2018,29/08/2018
18,1800938,Y,30/08/2018,29/08/2018
18,1804334,Y,05/09/2018,29/08/2018
18,1804296,Y,10/09/2018,29/08/2018
18,1800942,Y,14/09/2018,29/08/2018
18,1803605,Y,14/09/2018,29/08/2018
18,1803488,Y,15/09/2018,29/08/2018
18,1804259,Y,04/09/2018,29/08/2018
18,1803671,Y,31/08/2018,29/08/2018
18,1800766,Y,03/09/2018,29/08/2018
18,1804242,Y,30/08/2018,29/08/2018
18,1800695,Y,01/09/2018,29/08/2018
18,1800637,Y,03/09/2018,29/08/2018
18,1804220,Y,06/09/2018,29/08/2018
18,1804178,Y,26/09/2018,29/08/2018
18,1803827,Y,28/09/2018,29/08/2018
18,1803648,,,29/08/2018
18,1800902,Y,11/09/2018,29/08/2018
18,1804053,Y,20/09/2018,29/08/2018
18,1803579,Y,17/09/2018,29/08/2018
18,1804010,Y,11/09/2018,29/08/2018
18,1805469,Y,02/09/2018,29/08/2018
18,1802670,Y,13/09/2018,29/08/2018
18,1806026,Y,07/09/2018,29/08/2018
18,1806024,Y,07/09/2018,29/08/2018
18,1802595,Y,14/09/2018,29/08/2018
18,1805196,Y,18/09/2018,29/08/2018
18,1805321,Y,03/09/2018,29/08/2018
18,1802754,Y,17/09/2018,29/08/2018
18,1802660,Y,14/09/2018,29/08/2018
18,1806033,Y,07/09/2018,29/08/2018
18,1803405,Y,03/09/2018,29/08/2018
18,1802682,Y,30/08/2018,29/08/2018
18,1802688,Y,22/09/2018,29/08/2018
18,1802702,Y,15/09/2018,29/08/2018
18,1802725,Y,06/09/2018,29/08/2018
18,1806159,Y,07/09/2018,29/08/2018
18,1802652,Y,03/09/2018,29/08/2018
18,1805148,Y,03/09/2018,29/08/2018
18,1804729,Y,06/09/2018,29/08/2018
18,1806157,Y,30/08/2018,29/08/2018
18,1806111,Y,07/09/2018,29/08/2018
18,1806091,Y,07/09/2018,29/08/2018
18,1806090,Y,07/09/2018,29/08/2018
18,1806086,Y,05/09/2018,29/08/2018
18,1805195,Y,14/09/2018,29/08/2018
18,1806084,Y,07/09/2018,29/08/2018
18,1806029,Y,04/09/2018,29/08/2018
18,1805156,Y,23/09/2018,29/08/2018
18,1806083,Y,31/08/2018,29/08/2018
18,1806081,Y,07/09/2018,29/08/2018
18,1806079,Y,07/09/2018,29/08/2018
18,1806070,Y,07/09/2018,29/08/2018
18,1805593,Y,31/08/2018,29/08/2018
18,1806085,Y,07/09/2018,29/08/2018
18,1803313,Y,06/09/2018,29/08/2018
18,1803175,Y,21/09/2018,29/08/2018
18,1805823,Y,04/10/2018,29/08/2018
18,1803219,Y,11/09/2018,29/08/2018
18,1805845,Y,14/09/2018,29/08/2018
18,1803261,,,29/08/2018
18,1802740,Y,18/09/2018,29/08/2018
18,1803365,Y,24/09/2018,29/08/2018
18,1805791,Y,03/09/2018,29/08/2018
18,1806342,Y,13/09/2018,29/08/2018
18,1806067,Y,05/09/2018,29/08/2018
18,1806316,Y,09/09/2018,29/08/2018
18,1803361,Y,05/09/2018,29/08/2018
18,1806270,Y,21/09/2018,29/08/2018
18,1803345,Y,04/09/2018,29/08/2018
18,1805865,Y,30/08/2018,29/08/2018
18,1802966,Y,26/09/2018,29/08/2018
18,1802778,Y,05/09/2018,29/08/2018
18,1805647,Y,06/09/2018,29/08/2018
18,1802800,Y,04/09/2018,29/08/2018
18,1802819,Y,05/09/2018,29/08/2018
18,1802820,Y,11/09/2018,29/08/2018
18,1802861,Y,09/09/2019,29/08/2018
18,1803162,Y,08/09/2018,29/08/2018
18,1802929,Y,26/09/2018,29/08/2018
18,1803147,Y,03/09/2018,29/08/2018
18,1805713,Y,16/09/2018,29/08/2018
18,1803382,Y,14/09/2018,29/08/2018
18,1805743,Y,11/09/2018,29/08/2018
18,1803040,Y,15/09/2018,29/08/2018
18,1803042,Y,14/09/2018,29/08/2018
18,1806161,Y,07/09/2018,29/08/2018
18,1802927,Y,02/09/2018,29/08/2018
18,1801952,Y,04/09/2018,29/08/2018
18,1804605,Y,03/09/2018,29/08/2018
18,1804613,Y,17/09/2018,29/08/2018
18,1801876,Y,03/09/2018,29/08/2018
18,1801899,Y,16/09/2018,29/08/2018
18,1804634,Y,18/09/2018,29/08/2018
18,1804733,Y,15/09/2018,29/08/2018
18,1801931,Y,17/09/2018,29/08/2018
18,1801661,Y,30/08/2018,29/08/2018
18,1801956,Y,02/09/2018,29/08/2018
18,1804653,Y,11/09/2018,29/08/2018
18,1804665,Y,10/09/2018,29/08/2018
18,1801984,Y,21/09/2018,29/08/2018
18,1802022,Y,04/09/2018,29/08/2018
18,1806158,Y,03/09/2018,29/08/2018
18,1801914,Y,25/09/2018,29/08/2018
18,1804548,Y,10/09/2018,29/08/2018
18,1801325,Y,21/09/2018,29/08/2018
18,1801373,Y,09/09/2018,29/08/2018
18,1801412,Y,14/09/2018,29/08/2018
18,1801414,Y,11/09/2018,29/08/2018
18,1804527,Y,19/09/2018,29/08/2018
18,1801491,Y,13/09/2018,29/08/2018
18,1804582,Y,03/09/2018,29/08/2018
18,1801565,Y,22/09/2018,29/08/2018
18,1804550,Y,03/09/2018,29/08/2018
18,1801597,Y,13/09/2018,29/08/2018
18,1801613,Y,03/09/2018,29/08/2018
18,1801620,Y,16/09/2018,29/08/2018
18,1801630,Y,04/09/2018,29/08/2018
18,1801645,Y,30/08/2018,29/08/2018
18,1806236,Y,19/09/2018,29/08/2018
18,1801549,Y,14/09/2018,29/08/2018
18,1806269,Y,07/09/2018,29/08/2018
18,1806431,Y,04/09/2018,29/08/2018
18,1806430,Y,07/09/2018,29/08/2018
18,1806425,Y,04/09/2018,29/08/2018
18,1806415,Y,06/09/2018,29/08/2018
18,1805059,Y,05/09/2018,29/08/2018
18,1804712,Y,24/09/2018,29/08/2018
18,1806324,Y,07/09/2018,29/08/2018
18,1805018,Y,22/09/2018,29/08/2018
18,1806238,Y,07/09/2018,29/08/2018
18,1806237,Y,07/09/2018,29/08/2018
18,1806181,Y,07/09/2018,29/08/2018
18,1806179,Y,02/09/2018,29/08/2018
18,1806168,Y,15/09/2018,29/08/2018
18,1806165,Y,07/09/2018,29/08/2018
18,1806414,Y,07/09/2018,29/08/2018
18,1804817,Y,30/08/2018,29/08/2018
18,1804802,Y,30/08/2018,29/08/2018
18,1802260,Y,10/09/2018,29/08/2018
18,1802264,Y,06/09/2018,29/08/2018
18,1802285,Y,07/09/2018,29/08/2018
18,1802312,Y,16/09/2018,29/08/2018
18,1802371,Y,05/09/2018,29/08/2018
18,1806459,Y,31/08/2018,29/08/2018
18,1802432,Y,24/09/2018,29/08/2018
18,1805039,Y,05/09/2018,29/08/2018
18,1802451,Y,19/09/2018,29/08/2018
18,1803428,Y,14/09/2018,29/08/2018
18,1804916,,,29/08/2018
18,1804944,Y,21/09/2018,29/08/2018
18,1806627,Y,07/09/2018,29/08/2018
18,1801289,Y,30/08/2018,29/08/2018
18,1802381,Y,06/09/2018,29/08/2018
18,1706866,Y,21/09/2018,29/08/2018
18,1702932,Y,30/08/2018,29/08/2018
18,1800253,Y,31/08/2018,29/08/2018
18,1704725,,,29/08/2018
18,1800207,Y,14/09/2018,29/08/2018
18,1704392,Y,16/09/2018,29/08/2018
18,1704070,Y,10/09/2018,29/08/2018
18,1704052,Y,06/09/2018,29/08/2018
18,1601265,Y,11/09/2018,29/08/2018
18,1604446,Y,03/09/2018,29/08/2018
18,1800340,Y,13/09/2018,29/08/2018
18,1801709,Y,13/09/2018,29/08/2018
18,1800332,Y,03/09/2018,29/08/2018
18,1703155,Y,03/09/2018,29/08/2018
18,1802238,Y,04/09/2018,29/08/2018
18,1701411,Y,01/09/2018,29/08/2018
18,1800423,Y,03/09/2018,29/08/2018
18,1802290,Y,24/09/2018,29/08/2018
18,1804636,Y,31/08/2018,29/08/2018
18,1805194,Y,24/09/2018,29/08/2018
18,1802745,Y,03/09/2018,29/08/2018
18,1804813,Y,10/09/2018,29/08/2018
18,1700935,Y,10/09/2018,29/08/2018
18,1804878,Y,21/09/2018,29/08/2018
18,1800134,Y,04/09/2018,29/08/2018
18,1800991,Y,03/09/2018,29/08/2018
18,1800159,Y,30/08/2018,29/08/2018
18,1806166,Y,05/09/2018,29/08/2018
18,1605536,Y,18/09/2018,29/08/2018
18,1800702,Y,25/09/2018,29/08/2018
18,1705097,Y,02/09/2018,29/08/2018
18,1801876,Y,03/09/2018,29/08/2018
18,1805482,Y,14/09/2018,29/08/2018
18,1805987,Y,13/09/2018,29/08/2018
18,1706159,Y,30/08/2018,29/08/2018
18,1705585,Y,18/09/2018,29/08/2018
18,1703692,Y,24/09/2018,29/08/2018
18,1804941,Y,23/09/2018,29/08/2018
18,1803631,Y,03/09/2018,29/08/2018
18,1802125,Y,11/09/2018,29/08/2018
18,1800287,Y,04/09/2018,29/08/2018
18,1700521,Y,02/09/2018,29/08/2018
18,1806613,Y,30/09/2018,29/08/2018
18,1802085,Y,07/09/2018,29/08/2018
18,1800944,Y,15/09/2018,30/08/2018
18,1800791,Y,10/09/2018,30/08/2018
18,1806007,Y,15/09/2018,30/08/2018
18,1806227,Y,04/09/2018,30/08/2018
18,1803355,Y,03/09/2018,30/08/2018
18,1801010,Y,02/09/2018,30/08/2018
18,1806421,Y,20/09/2018,30/08/2018
18,1806412,Y,11/10/2018,30/08/2018
18,1801063,Y,23/09/2018,30/08/2018
18,1801050,Y,24/09/2018,30/08/2018
18,1806397,Y,31/08/2018,30/08/2018
18,1806353,Y,19/09/2018,30/08/2018
18,1806345,Y,10/09/2018,30/08/2018
18,1806341,Y,27/09/2018,30/08/2018
18,1801002,Y,23/09/2018,30/08/2018
18,1801011,Y,05/09/2018,30/08/2018
